user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
tiktok,107955,6854288548724624646,"Check out this exclusive experience featuring @theweeknd on August 7th, 8:30pm ET/ 5:30pm PT #theweekndexp",1595888417,14,https://www.tiktok.com/@tiktok/video/6854288548724624646?lang=en,1900000,33700,31300,106800000
tiktok,107955,6843935745657376006,is that a bird? a plane? no! it's the new #greenscreensky creative effect!,1593477967,16,https://www.tiktok.com/@tiktok/video/6843935745657376006?lang=en,981500,9023,41400,9800000
tiktok,107955,6841222912318475526,Happy Pride Month! Introducing our lovely 25 TikTok Trailblazers to celebrate #mypride,1592846336,55,https://www.tiktok.com/@tiktok/video/6841222912318475526?lang=en,508800,7497,18600,5700000
tiktok,107955,6839775130407750917,@SuperflyPresents #SupportSmallBiz to support at-risk small businesses. All donations go to Accion Opportunity Fund!,1592509248,15,https://www.tiktok.com/@tiktok/video/6839775130407750917?lang=en,220300,5966,11100,4200000
tiktok,107955,6833468102982798598,"To our community, a message from our CEO...",1591040777,15,https://www.tiktok.com/@tiktok/video/6833468102982798598?lang=en,443600,12200,26100,5100000
tiktok,107955,6832788164231384325,To our community...,1590882467,15,https://www.tiktok.com/@tiktok/video/6832788164231384325?lang=en,1100000,13600,40900,10900000
tiktok,107955,6824578676303154438,Want to reply to a comment with a video? Now you can! Available now for all users!,1588971047,30,https://www.tiktok.com/@tiktok/video/6824578676303154438?lang=en,4900000,81400,470300,49200000
tiktok,107955,6821319305112685829,Donation Stickers are available now! Update the app to support your community #DoubleYourImpact #OneCommunity,1588212173,44,https://www.tiktok.com/@tiktok/video/6821319305112685829?lang=en,537200,5867,18800,12000000
tiktok,107955,6818009093052189958,"NEW FEATURE: Move, reorganize, and Adjust Clips on the fly. Here’s to making video editing a breeze 🎬",1587441449,48,https://www.tiktok.com/@tiktok/video/6818009093052189958?lang=en,551000,5099,17100,7300000
tiktok,107955,6815736096752798981,"Tune into @livexlive Music Lives, a 48hr live stream on Fri 4/17 at 4pm PST US time benefiting MusiCares #musiclives",1586912225,15,https://www.tiktok.com/@tiktok/video/6815736096752798981?lang=en,415100,4279,10900,17900000
